Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity,target
Beverages,Laughing Cow Cheese 8 Portion 120Gm Imported,11000,0,6,11000,120,False,120,61365.46691767519
Beverages,The Whole Truth Peanut Butter - Sweetened & Crunchy,21500,20,6,17200,325,False,325,95953.27554400121
Beverages,Go Processed Cheese Block,12500,4,6,11900,200,False,200,66386.27784730316
Beverages,Go Cheese Processed Block,24900,4,6,23700,400,False,400,132214.68781353656
Beverages,RRO Goat Milk Fetta Cheee,34500,31,6,23700,100,False,100,132214.68781353656
Beverages,RRO Mascarpone Cheese,35500,50,6,17700,200,False,200,98742.61494935009
Beverages,D'lecta Cheddar Cheese,19900,5,6,18900,200,False,200,105437.02952218738
Beverages,Funfoods Peanut Butter Creamy,16900,0,1,16900,400,False,400,15713.278650131982
Beverages,Pantai Coconut Milk,15000,0,4,15000,400,False,400,55786.78810697745
Beverages,Dlecta Cheese Block,14500,0,6,14500,200,False,200,80890.84275511731
Beverages,President Butter - Salted,5400,0,6,5400,100,False,100,30124.86557776782
Beverages,The Laughing Cow Plain Processed Cheese Block,15000,0,6,15000,200,False,200,83680.18216046617
Beverages,Yoga Bar Peanut Butter Dark Chocolate Jar,24900,0,4,24900,400,False,400,92606.06825758256
Beverages,The Laughing Cow Cheese Spread Plain,11000,0,6,11000,180,False,180,61365.46691767519
Beverages,Amul Malai Paneer Fresh ,7600,3,0,7300,200,True,200,0.0
Beverages,Amul Taaza Toned Homogenised Milk,6600,3,0,6400,1000,True,1,0.0
Beverages,Amul Fresh Cream,6300,0,0,6300,250,True,250,0.0
Beverages,Amul Lactose Free Milk,2500,4,0,2400,250,True,250,0.0
Beverages,The Bake Shop Whole Wheat Bread,4000,0,0,4000,400,True,400,0.0
Beverages,Amul Slim Trim Skimmed Milk,7500,0,0,7500,1000,True,1,0.0
Beverages,Amul Cheese Slices,7100,1,0,7000,100,True,100,0.0
Beverages,Amul Pizza Cheese - Mozzarella,10000,1,0,9900,200,True,200,0.0
Beverages,The Bake Shop Pizza Base Whole Wheat,3000,0,0,3000,150,True,150,0.0
Beverages,Nestle A+ Slim Dahi - Low Fat,7800,3,0,7500,400,True,400,0.0
Beverages,Britannia Cheese Garlic Bread,3500,0,0,3500,300,True,300,0.0
Beverages,The Bake Shop Whole Wheat Ladi Pav,4000,0,0,4000,200,True,200,0.0
Beverages,Amul Cheese Spread Yummy Plain,8500,0,0,8500,200,True,200,0.0
Beverages,Britannia Atta Kulcha,3000,0,0,3000,250,True,250,0.0
Beverages,Suguna Nourish Egg,6200,0,0,6200,696,True,12,0.0
Beverages,The Bake Shop Multi Grain Bread,6500,0,0,6500,400,True,400,0.0
Beverages,Nestle A+ Slim Milk,8900,0,0,8900,1000,True,1,0.0
Beverages,Go Cheese Pizza Blend Mozzarella + Cheddar,12500,5,0,11800,200,True,200,0.0
Beverages,The Whole Truth Peanut Butter - Unsweetened & Crunchy,18500,20,0,14800,325,True,325,0.0
Beverages,Amul Cheese Spread Spicy Garlic,8500,3,0,8200,200,True,200,0.0
Beverages,The Bake Shop Burger Buns,2000,0,0,2000,100,True,100,0.0
Beverages,D'lecta Shredded Mozzarella Cheese,10000,5,0,9500,140,True,140,0.0
Beverages,Britannia Burger Bun with Sesame Seed,3000,0,0,3000,200,True,200,0.0
Beverages,Suguna Vitamin D Egg,7500,17,0,6200,348,True,6,0.0
Beverages,Pillsbury Pancake Mix - Funfetti,9900,11,0,8800,162,True,162,0.0
Beverages,Prabhat Malai Paneer Pouch,8000,0,0,8000,200,True,200,0.0
Beverages,Suguna Nourish Egg ,7200,16,0,6000,348,True,6,0.0
Beverages,RRO Mozzarella Block Cheese,29500,50,0,14700,200,True,200,0.0
Packaged Food,Maggi 2 Minute Masala Noodles,1200,0,6,1200,70,False,70,6694.414572837294
Packaged Food,iD Idli & Dosa Batter ,8000,15,6,6800,1000,False,1,37935.01591274467
Packaged Food,iD Malabar Parota ,8000,10,4,7200,400,False,400,26777.658291349177
Packaged Food,iD Wheat Lachha Paratha,8000,12,6,7000,400,False,400,39050.75167488422
Packaged Food,McCain Aloo Tikki,11000,4,6,10500,400,False,400,58576.12751232632
Packaged Food,McCain Smiles Cripsy Happy Potatoes,12000,5,6,11400,415,False,415,63596.93844195429
Packaged Food,McCain Veggie Burger Patty,11500,3,6,11100,360,False,360,61923.33479874497
Packaged Food,McCain Veggie Fingers,11700,5,6,11100,400,False,400,61923.33479874497
Packaged Food,Amul Delicious Fat Spread - Cholesterol Free,1800,5,6,1700,100,False,100,9483.753978186167
Packaged Food,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,3500,2,2,3400,85,False,85,6322.502652124111
Packaged Food,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,12500,5,1,11800,420,False,420,10971.401661038899
Packaged Food,Ching's Secret Instant Hot Garlic Noodles,1500,0,3,1500,60,False,60,4184.009108023309
Packaged Food,Veeba Eggless Mayonnaise,7900,11,5,7000,250,False,250,32542.29306240351
Packaged Food,Ching's Secret Instant Schezwan Noodles,1500,0,6,1500,60,False,60,8368.018216046617
Packaged Food,Veeba Pasta And Pizza Sauce,7500,13,5,6500,280,False,280,30217.84355794612
Packaged Food,Top Ramen  Noodles Curry Veg Pouch,2000,0,1,2000,70,False,70,1859.559603565915
Packaged Food,Saffola Veggie Twist Masala Oats,1500,0,6,1500,38,False,38,8368.018216046617
Packaged Food,Unibic Almond & Oats Protein Bar,4000,17,4,3300,30,False,30,12273.093383535039
Packaged Food,Quaker Oats,7900,0,2,7900,400,False,400,14690.520868170728
Packaged Food,Amul Delicious Fat Spread - Cholesterol Free,8800,2,2,8600,500,False,500,15992.212590666868
Packaged Food,McCain French Fries,12000,5,1,11400,420,False,420,10599.489740325715
Packaged Food,Ching's Secret Manchow Instant Soup,1000,0,1,1000,15,False,15,929.7798017829575
Packaged Food,McCain Potato Cheese Shotz,13000,4,6,12400,250,False,250,69175.61725265204
Packaged Food,McCain Masala - Fries,12000,5,3,11400,375,False,375,31798.469220977146
Packaged Food,Ching's Secret Schezwan Fried Rice Masala,1500,0,6,1500,20,False,20,8368.018216046617
Packaged Food,McCain New Mini Samosa with Cheese Pizza Style Filling,12000,1,3,11800,240,False,240,32914.204983116695
Packaged Food,McCain Chilli Cheesy Nuggets,13000,4,1,12400,250,False,250,11529.269542108674
Packaged Food,"Whiskas Adult (+1 Year) Dry Cat Food, Ocean Fish Flavour",43000,10,6,38700,1200,False,1,215894.86997400274
Packaged Food,Chings Instant Soup - Hot & Sour,1000,0,1,1000,15,False,15,929.7798017829575
Packaged Food,Amul Spray Infant Milk Food,19700,2,6,19300,500,False,500,107668.50104646648
Packaged Food,McCain Smiles - Pudina Chatka,12000,5,3,11400,375,False,375,31798.469220977146
Packaged Food,McCain French Fries Crisp & Delicious,17500,4,3,16700,750,False,750,46581.96806932617
Packaged Food,Ferrero Nutella Hazelnut Spread,22000,5,2,20700,180,False,180,38492.88379381444
Packaged Food,Lijjat Garlic Papad,6000,5,5,5700,200,False,200,26498.72435081429
Packaged Food,Switz Samosa Dough Sheets,9000,4,6,8600,50,False,50,47976.637772000606
Packaged Food,Amul Cheese Spread Creamy,8500,5,6,8000,180,False,180,44629.43048558196
Packaged Food,Maggi Imli Sauce Pichkoo,2200,0,6,2200,90,False,90,12273.093383535039
Packaged Food,Whiskas Kitten (2-12 months) Dry Cat Food Food Ocean Fish,38500,9,5,34700,1100,False,1100,161316.79560934313
Packaged Food,Chings Instant Soup - Sweet Corn Veg,1000,0,2,1000,15,False,15,1859.559603565915
Packaged Food,Whiskas Wet  Meal (Kitten - Cat Food)  Chicken in Gravy,3500,5,2,3300,85,False,85,6136.546691767519
Packaged Food,McCain Crazy Fries Masala MixHot 'n' Tangy,12000,5,6,11400,400,False,400,63596.93844195429
Packaged Food,The Whole Truth Double Cocoa Protein Bar No Sugar,10000,10,6,9000,52,False,52,50208.109296279705
Packaged Food,Amul Happy Treats French Fries,6800,4,1,6500,425,False,425,6043.568711589223
Packaged Food,Ferrero Nutella Hazeulnut Spread,38000,6,5,35700,350,False,350,165965.69461825793
Packaged Food,Veeba Chipolte Southwest Dressing,16100,7,4,14900,300,False,300,55414.876186264264
Packaged Food,Ching's Secret Manchow Noodles Instant Soup,1500,0,6,1500,20,False,20,8368.018216046617
Packaged Food,Yoga Bar Breakfast Protein Bar - Blueberry Pie,5000,12,1,4400,50,False,50,4091.031127845013
Packaged Food,Quaker Oats,19900,7,6,18400,1000,False,1,102647.69011683851
Packaged Food,The Whole Truth Mini Protein Bar - Coconut Cocoa No Added Sugar,5500,25,6,4100,27,False,27,22872.583123860753
Packaged Food,Switz Spring Roll Dough Sheets,9000,4,6,8600,1160,False,20,47976.637772000606
Packaged Food,Unibic Fruit & Nut Real Cranberries & Almonds Protein Bar,4000,17,6,3300,30,False,30,18409.64007530256
Packaged Food,Ching's Secret Tomato Instant Soup,1000,0,1,1000,16,False,15,929.7798017829575
Packaged Food,Chef's Basket Durum Wheat Elbow Pasta,16000,50,6,8000,500,False,500,44629.43048558196
Packaged Food,Sunfeast Yippee! Mood Masala Noodles,6000,28,3,4300,260,False,260,11994.159443000151
Packaged Food,MTR Breakfast Khatta Meetha Poha Mix,2500,20,6,2000,60,False,60,11157.35762139549
Packaged Food,Kellogg's Crunchy Fruit & Nut Breakfast Cereals Muesli,44500,9,6,40100,750,False,750,223705.02030897958
Packaged Food,Ching's Secret Chilli Vinegar,5000,0,4,5000,170,False,170,18595.59603565915
Packaged Food,Ching's Red Chilli Sauce,5500,0,6,5500,200,False,200,30682.733458837596
Packaged Food,Amul Lite Spread,4000,2,5,3900,100,False,100,18130.70613476767
Packaged Food,Borges Durum Wheat Fusilli Pasta ,25000,0,3,25000,500,False,500,69733.48513372181
Packaged Food,The Whole Truth Cranberry Mini Protein Bar No Sugar,5500,20,6,4400,27,False,27,24546.186767070078
Packaged Food,The Whole Truth Mini Protein Bar - Coffee Cocoa No Added Sugar,5500,20,6,4400,27,False,27,24546.186767070078
Packaged Food,Maggi Hot & Sweet Tomato Chilli Sauce,11500,0,1,11500,500,False,500,10692.467720504012
Packaged Food,Sunfeast YiPPee! Noodles - Magic Masala,9600,5,4,9100,540,False,540,33843.98478489965
Packaged Food,Chef's Basket Durum Wheat Fusilli Pasta,16000,50,6,8000,500,False,500,44629.43048558196
Packaged Food,Top Ramen Chicken Noodles,6000,10,1,5400,280,False,280,5020.810929627971
Packaged Food,Veeba Cheese and Chilli Sandwich Spread,8900,11,6,7900,275,False,275,44071.56260451218
Packaged Food,Ching’s Secret Chowmein Hakka Noodles Masala ,4400,0,2,4400,60,False,60,8182.062255690026
Packaged Food,Safal Frozen - Mixed Vegetables,11000,4,2,10500,1000,False,1,19525.37583744211
Packaged Food,MTR 3 Min Poha,2500,0,6,2500,60,False,60,13946.697026744363
Packaged Food,Ching's Manchurian Instant Noodles,1500,0,5,1500,60,False,60,6973.3485133721815
Packaged Food,The Whole Truth Peanut Cocoa Mini Protein Bar No Sugar ,5500,25,6,4100,27,False,27,22872.583123860753
Packaged Food,Gits Pav Bhaji Ready to Eat,11000,22,6,8500,300,False,300,47418.76989093083
Packaged Food,McCain New Mini Samosa with Cheese Corn Style Filling,12000,1,2,11800,240,False,240,21942.803322077798
Packaged Food,Lijjat Udad Mini Papad,6000,6,6,5600,200,False,200,31240.60133990737
Packaged Food,McCain Herb & Garlic Crazy Fries Masala Mix ,12000,5,5,11400,400,False,400,52997.44870162858
Packaged Food,Yoga Bar Multigrain Energy Bar Nuts And Seeds,4000,12,4,3500,38,False,38,13016.917224961406
Packaged Food,"Ching's Secret Sauce, Green Chilli",5500,0,5,5500,190,False,190,25568.94454903133
Packaged Food,Veeba Pizza Topping,7500,6,4,7000,280,False,280,26033.83444992281
Packaged Food,Switz Paratha Puff,11000,4,6,10500,400,False,400,58576.12751232632
Packaged Food,"New Kellogg's Muesli with 21% Fruit, Nut & Seeds",32500,6,6,30500,500,False,500,170149.7037262812
Packaged Food,The Whole Truth Double Cocoa Mini Protein Bar No Sugar,5500,20,5,4400,27,False,27,20455.155639225064
Packaged Food,Sunfeast Yippee Tricolor Pasta Seasoning,2800,17,1,2300,65,False,65,2138.4935441008024
Packaged Food,Wingreens Cheesy Chipotle Sauce,9900,49,1,5000,130,False,130,4648.899008914787
Packaged Food,Maggi Rich Tomato Ketchup,10500,4,2,10000,500,False,500,18595.59603565915
Packaged Food,The Whole Truth Dark Chocolate Peanut Butter - Creamy,23500,25,6,17400,325,False,325,97069.01130614076
Packaged Food,Godrej Yummiez Chicken Nuggets,32500,9,1,29300,500,False,500,27242.548192240654
Packaged Food,Go Cheese  Spread Plain,9900,5,6,9400,200,False,200,52439.580820558804
